Lines,DTS,DTA,PH,EH,EN,BW,BL,SL,SPAD1,SPAD1_Date,SPAD2,SPAD2_Date,ST,StPu,StPi,Kinki,Prolif,NBR
Zx.0380_P2_P4_P2.2.1.1,6/29/23,6/30/23,182,83,3,7.6,,12.9,63.5,7/16/23,50.6,8/2/23,N,N,N,0,1,1
Zx.0380_P2_P5_P1.1.1.1,6/29/23,6/28/23,179,65,3,,,,,,55.5,8/2/23,N,N,Y,1,1,
Zx.0380_P2_P5_P1.1.1.1,7/4/23,7/6/23,173,50,4,7.4,55.5,12.9,59.4,7/19/23,44.2,8/7/23,N,N,N,,,1
Zx.0380_P2_P5_P1.1.1.1,6/30/23,6/30/23,178,63,4,7.6,54,13.8,56.2,7/16/23,45.9,8/3/23,N,N,N,2,2,2
Zx.0380_P2_P5_P1.2.1.1,7/2/23,6/29/23,188,79,3,,,,,,,,N,N,N,1,1,
Zx.0380_P2_P5_P1.2.1.1,7/1/23,6/30/23,193,70,2,7.5,57.1,14.2,56,7/19/23,29.4,8/3/23,N,N,N,,,1
Zx.0380_P2_P5_P1.2.1.1,6/28/23,6/28/23,193,65,2,8.2,62.3,15,56.4,7/16/23,46.7,8/2/23,N,N,N,,,2
Zx.0380_P2_P5_P2.1.1.1,6/26/23,6/26/23,,,,,,,,,,,N,N,N,,,
Zx.0380_P2_P5_P2.1.1.1,6/30/23,6/30/23,215,93,4,8.9,,16,58.3,7/19/23,41.7,8/3/23,N,N,Y,,,3
Zx.0380_P2_P5_P2.1.1.1,7/1/23,6/28/23,212,86,3,7.4,50.4,16.5,55.2,7/16/23,24.4,8/3/23,N,N,N,,,1
Zx.0410_P2_P1_P1.1.1.1,6/29/23,6/28/23,,,,,,,,,,,N,N,N,1,1,
Zx.0410_P2_P1_P1.1.1.1,7/4/23,7/4/23,177,61,2,6.7,53.6,12.5,33.5,7/19/23,8.5,8/7/23,N,N,N,,,2
Zx.0410_P2_P1_P1.1.1.1,7/4/23,7/2/23,164,60,2,8.2,57.5,13.5,56.3,7/17/23,,,N,N,N,,,1
Zx.0410_P2_P1_P1.4.1.1,6/26/23,6/26/23,174,58,3,,,,,,,,N,N,N,0,1,
Zx.0410_P2_P1_P1.4.1.1,6/26/23,6/26/23,177,65,3,7.7,59,12.1,55.1,7/19/23,44.9,7/31/23,N,N,N,,,0
Zx.0410_P2_P1_P1.4.1.1,6/27/23,6/30/23,163,50,3,7.8,66.8,13,55.6,7/17/23,,,N,N,N,,,0
Zx.0410_P2_P2_P1.1.1.1,7/1/23,7/1/23,193,70,3,,,,,,,,N,N,N,1,1,
Zx.0410_P2_P2_P1.1.1.1,7/5/23,7/5/23,152,45,2,6.5,49.5,12.8,56.1,7/18/23,,,N,N,N,,,1
Zx.0410_P2_P2_P1.1.1.1,7/1/23,7/1/23,176,60,4,8.9,64,11.8,62,7/17/23,57.6,8/3/23,N,N,N,,,1
Zx.0410_P2_P2_P1.2.1.1,6/25/23,6/25/23,230,94,5,,,,,,,,N,N,N,0,1,
Zx.0410_P2_P2_P1.2.1.1,6/27/23,6/27/23,194,75,4,7,52.2,14.7,68.1,7/19/23,54.1,8/1/23,N,N,N,,,0
Zx.0410_P2_P2_P1.2.1.1,6/25/23,6/26/23,215,99,6,6,48.7,14,60.2,7/16/23,,,N,N,N,0,2,0
Zx.0410_P2_P1_P2.4.1.1,6/25/23,6/24/23,198,60,1,,,,,,,,N,N,Y,0,1,
Zx.0410_P2_P1_P2.4.1.1,7/5/23,7/5/23,171,49,1,6.1,50.5,12.6,44.5,7/19/23,14.8,8/10/23,N,N,N,,,0
Zx.0410_P2_P1_P2.4.1.1,7/6/23,7/2/23,176,53,1,7.1,57.9,13.3,41.3,7/18/23,,,N,N,N,,,0
Zx.0410_P2_P3_P1.1.1.1,6/27/23,6/28/23,222,75,2,,,,,,,,N,N,N,0,1,
Zx.0410_P2_P3_P1.1.1.1,6/28/23,6/27/23,210,85,3,8,63.5,13,56.8,7/20/23,48.7,8/2/23,N,N,N,,,1
Zx.0410_P2_P3_P1.1.1.1,6/28/23,6/29/23,210,75,4,8.7,66.8,12.2,60.5,7/18/23,,,N,N,N,,,2
Zx.0410_P2_P4_P1.1.1.1,7/2/23,7/1/23,191,80,4,,,,,,39.4,8/5/23,N,N,N,1,2,
Zx.0410_P2_P4_P1.1.1.1,7/2/23,6/30/23,181,66,3,6.8,47.1,13.5,,,,,N,N,Y,,,1
Zx.0410_P2_P4_P1.1.1.1,7/1/23,6/30/23,191,81,5,5.9,53.2,13.8,59.3,7/17/23,47.3,8/5/23,N,N,N,,,0
Zx.0410_P2_P4_P1.2.1.1,6/30/23,6/30/23,187,83,5,,,,,,23.5,8/3/23,N,N,Y,1,2,
Zx.0410_P2_P4_P1.2.1.1,6/28/23,6/27/23,150,67,5,5,41.2,12,,,,,N,N,Y,,,2
Zx.0410_P2_P4_P1.2.1.1,7/1/23,7/1/23,188,75,4,7.1,59.6,13.4,57.6,7/17/23,44.5,8/3/23,N,N,N,,,1
Zx.0410_P2_P4_P2.1.1.1,7/2/23,7/1/23,196,80,2,,,,,,,,N,N,N,0,1,
Zx.0410_P2_P4_P2.1.1.1,7/3/23,7/2/23,207,80,4,6.8,54.8,13,49.3,7/20/23,43.3,8/5/23,N,N,N,,,1
Zx.0410_P2_P4_P2.1.1.1,7/2/23,7/1/23,230,87,2,7.8,67.3,13.6,55.3,7/16/23,21.9,8/5/23,N,N,N,0,2,2
Zx.0410_P2_P4_P2.2.1.1,7/1/23,6/29/23,211,76,2,,,,,,,,N,N,N,0,1,
Zx.0410_P2_P4_P2.2.1.1,7/1/23,6/30/23,217,89,3,7.5,64.4,15,59.6,7/19/23,47.7,8/3/23,N,N,N,,,3
Zx.0410_P2_P4_P2.2.1.1,7/4/23,7/2/23,208,73,2,7.3,56.1,13.5,55,7/17/23,49.9,8/7/23,N,N,N,,,1
Zx.0410_P2_P4_P1.4.1.1,6/29/23,6/30/23,,,,,,,,,,,N,N,N,1,1,
Zx.0410_P2_P4_P1.4.1.1,6/29/23,6/28/23,146,50,2,7.8,60.4,12.2,,,,,N,N,N,,,2
Zx.0410_P2_P4_P1.4.1.1,7/2/23,7/2/23,162,54,5,7.9,52,11.2,60.2,7/17/23,,,N,N,N,,,2
Zx.0500_P2_P1_P2.3.1.1,7/2/23,6/30/23,173,77,3,,,,,,2.5,8/5/23,N,N,Y,0,1,
Zx.0500_P2_P1_P2.3.1.1,6/30/23,6/28/23,163,57,4,7.5,55.1,13.4,45.7,7/18/23,31.5,8/3/23,N,N,N,,,1
Zx.0500_P2_P1_P2.3.1.1,7/1/23,6/30/23,184,60,1,8.1,58.5,14.5,56.6,7/18/23,,,N,N,N,,,1
Zx.0500_P2_P2_P1.1.1.1,6/27/23,6/27/23,202,74,6,,,,,,,,N,N,N,1,1,
Zx.0500_P2_P2_P1.1.1.1,6/29/23,6/30/23,204,85,4,7.3,53.8,14.4,51.6,7/20/23,46.6,8/2/23,N,N,N,,,1
Zx.0500_P2_P2_P1.1.1.1,7/1/23,7/1/23,202,76,3,7.1,50.2,14,53.5,7/17/23,45.5,8/3/23,N,N,N,,,2
Zx.0500_P2_P2_P1.2.1.1,6/29/23,6/30/23,198,73,2,,,,,,3.4,8/2/23,N,N,N,1,1,
Zx.0500_P2_P2_P1.2.1.1,6/26/23,6/26/23,179,69,3,8.4,57.2,11.8,,,,,N,N,N,,,1
Zx.0500_P2_P2_P1.2.1.1,6/30/23,7/1/23,208,72,2,8.7,61,14.7,60.5,7/16/23,39,8/3/23,N,N,N,,,1
Zx.0500_P2_P2_P2.1.1.1,6/27/23,6/26/23,201,80,2,,,,,,,,N,N,N,0,1,
Zx.0500_P2_P2_P2.1.1.1,7/2/23,6/30/23,189,67,1,6.9,48.4,14.5,57.6,7/19/23,10.4,8/5/23,N,N,N,,,2
Zx.0500_P2_P2_P2.1.1.1,7/3/23,6/30/23,175,75,2,6.8,51.5,14.6,54.3,7/19/23,33.7,8/5/23,N,N,N,,,1
Zx.0500_P2_P2_P2.2.1.1,6/29/23,6/27/23,185,50,3,,,,,,40.7,8/2/23,N,N,Y,0,2,
Zx.0500_P2_P2_P2.2.1.1,6/30/23,6/27/23,175,55,3,7.2,46.2,14,,,,,N,N,N,,,0
Zx.0500_P2_P2_P2.2.1.1,7/1/23,6/30/23,190,72,5,7.6,57.5,14,52.4,7/16/23,29.3,8/3/23,N,N,N,,,2
Zx.0500_P2_P3_P1.1.1.1,7/1/23,6/28/23,212,90,3,,,,,,,,N,N,Y,0,1,
Zx.0500_P2_P3_P1.1.1.1,6/30/23,6/28/23,188,70,2,6.3,49.7,15.2,55.2,7/20/23,5.6,8/3/23,N,N,N,,,1
Zx.0500_P2_P3_P1.1.1.1,7/1/23,6/27/23,197,87,3,6.9,54.5,14.8,58.8,7/17/23,45.5,8/3/23,N,N,N,,,1
Zx.0500_P2_P3_P1.2.1.1,6/27/23,6/27/23,191,80,4,,,,,,,,N,N,N,0,1,
Zx.0500_P2_P3_P1.2.1.1,6/28/23,6/28/23,181,64,3,8,56.5,13,64.1,7/19/23,25.1,8/2/23,N,N,N,,,2
Zx.0500_P2_P3_P1.2.1.1,7/2/23,7/2/23,164,80,3,7.6,52.4,13,64.2,7/17/23,7.9,8/5/23,N,N,N,,,1
Zx.0500_P2_P3_P2.1.1.1,6/28/23,6/28/23,174,70,5,,,,,,38.3,8/2/23,N,N,N,1,1,
Zx.0500_P2_P3_P2.1.1.1,7/10/23,7/6/23,120,42,1,6.7,52.7,10.4,,,,,N,N,N,,,2
Zx.0500_P2_P3_P2.1.1.1,6/29/23,6/29/23,180,74,3,7,46.2,13.6,52.8,7/16/23,21.4,8/2/23,N,N,N,1,1,0
Zx.0500_P2_P3_P2.3.1.1,6/25/23,6/25/23,157,72,4,,,,,,,,N,N,N,1,2,
Zx.0500_P2_P3_P2.3.1.1,6/27/23,6/27/23,176,63,3,8.2,54.1,13.8,54.5,7/19/23,24.2,8/1/23,N,N,N,,,0
Zx.0500_P2_P3_P2.3.1.1,6/25/23,6/25/23,160,70,4,7.4,52.5,12.2,58,7/18/23,,,N,N,N,,,0
Zx.0500_P2_P5_P1.1.1.1,7/1/23,7/1/23,168,63,3,,,,,,,,N,N,Y,2,2,
Zx.0500_P2_P5_P1.1.1.1,6/28/23,6/27/23,161,65,2,7.4,45.1,12,62.9,7/18/23,42.5,8/2/23,N,N,N,,,1
Zx.0500_P2_P5_P1.1.1.1,6/26/23,6/27/23,196,93,6,8.2,50.7,10.5,62.1,7/17/23,55.3,7/31/23,N,N,N,,,1
Zx.0500_P2_P5_P1.2.1.1,7/1/23,7/1/23,173,63,2,,,,,,41.6,8/3/23,N,N,N,1,1,
Zx.0500_P2_P5_P1.2.1.1,6/28/23,6/28/23,169,55,2,8,58.5,12,61.8,7/15/23,,,N,N,N,,,2
Zx.0500_P2_P5_P1.2.1.1,7/1/23,6/30/23,153,53,2,7.7,55.8,12.5,63.4,7/18/23,,,N,N,N,,,1
Zx.0450_P1_P2_P1.1.1.1,6/30/23,7/1/23,197,80,2,,,,,,,,N,N,N,1,1,
Zx.0450_P1_P2_P1.1.1.1,7/1/23,6/29/23,169,69,2,7.7,51.9,13.2,54.4,7/20/23,,,N,N,N,,,1
Zx.0450_P1_P2_P1.1.1.1,7/6/23,7/3/23,174,73,2,9,52.4,14.4,49.3,7/17/23,,,N,N,N,1,1,2
Zx.0450_P1_P2_P1.2.1.1,6/30/23,6/29/23,209,85,2,,,,,,,,N,N,N,0,1,
Zx.0450_P1_P2_P1.2.1.1,7/2/23,6/30/23,187,63,2,9,60,14,,,,,N,N,N,,,1
Zx.0450_P1_P2_P1.2.1.1,7/1/23,6/29/23,197,75,2,7.6,52.2,13,59.3,7/17/23,51,8/3/23,N,N,N,,,1
Zx.0450_P1_P2_P2.1.1.1,6/29/23,6/29/23,164,62,5,,,,,,8.9,8/2/23,N,N,N,1,2,
Zx.0450_P1_P2_P2.1.1.1,6/28/23,6/28/23,168,73,9,6.5,56.1,13.2,56.7,7/19/23,11.1,8/2/23,N,N,N,,,0
Zx.0450_P1_P2_P2.1.1.1,6/27/23,6/27/23,155,60,4,7.6,60.3,13.2,60.3,7/18/23,,,N,N,N,,,1
Zx.0450_P1_P2_P2.2.1.1,6/27/23,6/27/23,172,63,2,,,,,,,,N,N,N,1,1,
Zx.0450_P1_P2_P2.2.1.1,7/2/23,6/28/23,174,46,2,8,59.7,12.9,57.8,7/20/23,,,N,N,N,,,2
Zx.0450_P1_P2_P2.2.1.1,7/3/23,7/1/23,164,60,2,6.9,52.3,12.5,48.3,7/17/23,24.2,8/5/23,N,N,N,,,2
Zx.0450_P1_P4_P1.2.1.1,7/5/23,7/2/23,198,45,2,,,,,,,,N,N,N,1,1,
Zx.0450_P1_P4_P1.2.1.1,7/4/23,7/2/23,195,65,4,10,70.2,12.2,65.8,7/19/23,15,8/7/23,N,N,N,,,1
Zx.0450_P1_P4_P1.2.1.1,7/5/23,7/1/23,202,83,2,8.4,66.7,14.7,55.1,7/18/23,,,N,N,N,,,2
Zx.0450_P1_P5_P2.1.1.1,7/2/23,7/2/23,189,70,2,,,,,,33.7,8/5/23,N,N,N,0,1,
Zx.0450_P1_P5_P2.1.1.1,6/29/23,6/28/23,167,35,3,9.1,59.7,13.3,37.8,7/19/23,18.9,8/2/23,N,N,N,,,2
Zx.0450_P1_P5_P2.1.1.1,6/26/23,6/26/23,177,52,4,9.4,59.4,13,69.4,7/16/23,52,7/31/23,N,N,N,,,2
Zx.0450_P1_P5_P2.2.1.1,6/29/23,6/27/23,169,67,4,,,,,,12.7,8/2/23,N,N,N,0,1,
Zx.0450_P1_P5_P2.2.1.1,6/25/23,6/26/23,168,55,2,5.1,32.4,13.4,44.3,7/19/23,13.3,7/31/23,N,N,N,,,1
Zx.0450_P1_P5_P2.2.1.1,6/26/23,6/27/23,173,55,4,10,63.6,13.1,59,7/17/23,44.3,7/31/23,N,N,N,,,1
Zv.0250_P2_P3_P1.1.1.1,7/2/23,6/28/23,157,64,2,,,,,,22.4,8/5/23,N,N,N,1,1,
Zv.0250_P2_P3_P1.1.1.1,7/3/23,6/28/23,164,59,1,8.4,60.3,13.9,48.1,7/20/23,,,N,N,N,,,1
Zv.0250_P2_P3_P1.1.1.1,6/28/23,6/27/23,183,53,2,9.6,62.9,13.7,69.8,7/16/23,34.7,8/2/23,N,N,N,,,2
Zv.0250_P2_P3_P1.2.1.1,6/27/23,6/27/23,157,50,3,,,,,,,,N,N,N,1,1,
Zv.0250_P2_P3_P1.2.1.1,6/30/23,6/28/23,153,37,2,8,55.2,11.4,63.5,7/19/23,41.8,8/3/23,N,N,N,,,2
Zv.0250_P2_P3_P1.2.1.1,7/1/23,7/1/23,152,54,5,8.8,59.1,11.1,55.8,7/17/23,33.8,8/5/23,N,N,N,,,1
Zv.0250_P2_P5_P1.2.1.1,6/28/23,6/27/23,,,,,,,,,,,N,N,Y,1,1,
Zv.0250_P2_P5_P1.2.1.1,6/30/23,6/29/23,197,65,3,7.6,62.8,15.4,55.5,7/19/23,43.9,8/3/23,N,N,N,,,2
Zv.0250_P2_P5_P1.2.1.1,6/29/23,6/28/23,190,64,4,6.6,55,16.5,55.4,7/18/23,,,N,N,N,,,1
Zv.0250_P2_P5_P1.3.1.1,6/26/23,6/26/23,,,,,,,,,,,N,N,N,,,
Zv.0250_P2_P5_P1.3.1.1,7/6/23,7/6/23,164,57,2,8.5,63.4,13.9,50.7,7/15/23,,,N,N,Y,,,2
Zv.0250_P2_P5_P1.3.1.1,7/3/23,7/2/23,176,65,2,8,57.6,14.2,51.1,7/18/23,,,N,N,N,,,1
Zv.0250_P3_P1_P1.1.1.1,6/29/23,6/29/23,227,62,3,,,,,,51.2,8/2/23,N,N,N,2,1,
Zv.0250_P3_P1_P1.1.1.1,6/30/23,6/27/23,180,57,2,7.4,61.7,14.4,55.1,7/20/23,39.9,8/3/23,N,N,N,,,2
Zv.0250_P3_P1_P1.1.1.1,6/26/23,6/26/23,201,76,4,8.1,57.5,14,58.1,7/16/23,42.8,7/31/23,N,N,N,,,2
Zv.0250_P3_P1_P1.2.1.1,NA,NA,,,,,,,,,,,N,N,N,,,
Zv.0250_P3_P1_P1.2.1.1,6/29/23,6/27/23,162,48,2,7.9,57.1,13.9,55,7/19/23,28.6,8/2/23,N,N,N,,,2
Zv.0250_P3_P1_P1.2.1.1,6/30/23,6/28/23,173,54,2,8.5,64.5,13.5,59.4,7/17/23,,,N,N,N,,,2
Zv.0250_P3_P2_P1.3.1.1,6/29/23,6/28/23,188,76,3,,,,,,,,N,N,N,0,1,
Zv.0250_P3_P2_P1.3.1.1,7/2/23,7/2/23,206,82,3,7.9,56,14.6,59.1,7/20/23,49.8,8/5/23,N,N,N,,,2
Zv.0250_P3_P2_P1.3.1.1,6/29/23,6/29/23,211,79,3,6.3,42.5,13.8,60.5,7/17/23,30.2,8/2/23,N,N,N,,,1
Zv.0250_P3_P3_P1.2.1.1,6/26/23,6/26/23,,,,,,,,,,,N,N,N,1,2,
Zv.0250_P3_P3_P1.2.1.1,6/26/23,6/26/23,164,55,3,7.2,56,11.5,61.2,7/19/23,53.6,7/31/23,N,N,N,,,1
Zv.0250_P3_P3_P1.2.1.1,6/27/23,6/27/23,166,63,2,6.9,54,12.8,53.5,7/17/23,30.9,8/1/23,N,N,N,,,1
Zv.0250_P3_P4_P1.2.1.1,7/4/23,7/4/23,,,,,,,,,,,N,N,N,0,1,
Zv.0250_P3_P4_P1.2.1.1,7/4/23,7/4/23,206,66,2,9.8,71.6,14.4,59.9,7/18/23,46.6,8/7/23,N,N,N,,,2
Zv.0250_P3_P4_P1.2.1.1,7/2/23,7/2/23,223,77,2,9,66,14.6,67.6,7/17/23,59.8,8/5/23,N,N,N,,,2
Zv.0250_P3_P5_P1.2.1.1,7/1/23,6/30/23,195,74,3,,,,,,,,N,N,N,1,1,
Zv.0250_P3_P5_P1.2.1.1,7/3/23,6/30/23,177,60,2,6.7,46.5,13.5,,,,,N,N,N,,,1
Zv.0250_P3_P5_P1.2.1.1,7/2/23,6/30/23,201,70,2,8.5,67.7,14.8,57.1,7/17/23,,,N,N,N,,,1
Zx.0350_P1_P1_P1.1.1.1,6/27/23,6/26/23,,,,,,,,,,,N,N,N,,,
Zx.0350_P1_P1_P1.1.1.1,6/30/23,6/27/23,194,64,2,7.5,49.5,14,54.7,7/20/23,26.2,8/3/23,N,N,N,,,0
Zx.0350_P1_P1_P1.1.1.1,6/28/23,6/27/23,183,73,2,8.6,60,15.6,56.8,7/17/23,,,N,N,N,,,1
Zx.0350_P1_P1_P1.2.1.1,6/30/23,7/1/23,198,71,3,,,,,,52.8,8/3/23,N,N,N,1,1,
Zx.0350_P1_P1_P1.2.1.1,7/1/23,6/30/23,189,70,2,7.7,60,14.9,58.9,7/19/23,49.3,8/3/23,N,N,N,,,1
Zx.0350_P1_P1_P1.2.1.1,7/1/23,7/1/23,195,80,2,7.5,64.5,14.6,57.1,7/18/23,,,N,N,N,,,1
Zx.0350_P1_P1_P2.2.1.1,7/1/23,6/28/23,171,46,2,,,,,,34.9,8/3/23,N,N,N,0,1,
Zx.0350_P1_P1_P2.2.1.1,7/2/23,7/1/23,162,54,2,7.8,53.8,12.5,48,7/18/23,26.3,8/5/23,N,N,N,,,1
Zx.0350_P1_P1_P2.2.1.1,6/30/23,6/28/23,172,63,2,7.1,48.1,13.5,47.7,7/17/23,42.8,8/5/23,N,N,N,,,1
Zx.0350_P1_P2_P1.1.1.1,7/1/23,6/28/23,195,73,2,,,,,,,,N,N,N,0,1,
Zx.0350_P1_P2_P1.1.1.1,6/30/23,6/30/23,187,60,2,8,60.7,13.4,53.6,7/18/23,41.1,8/3/23,N,N,N,,,2
Zx.0350_P1_P2_P1.1.1.1,6/27/23,6/28/23,202,55,2,9.4,66,13,51.9,7/16/23,37.4,8/1/23,N,N,Y,,,2
Zx.0350_P1_P2_P1.2.1.1,7/1/23,7/1/23,175,54,2,,,,,,,,N,N,N,1,1,
Zx.0350_P1_P2_P1.2.1.1,6/27/23,6/27/23,176,75,3,7.4,56.3,14.6,51.3,7/20/23,39.4,8/1/23,N,N,N,,,2
Zx.0350_P1_P2_P1.2.1.1,7/2/23,7/1/23,195,73,3,7.7,58.7,14.3,59.4,7/17/23,52.6,8/5/23,N,N,N,,,1
Zx.0350_P1_P2_P2.1.1.1,7/1/23,6/28/23,174,73,3,,,,,,,,N,N,Y,0,1,
Zx.0350_P1_P2_P2.1.1.1,6/30/23,6/29/23,178,70,2,8.9,58.2,12,59.4,7/19/23,47.5,8/3/23,N,N,Y,,,0
Zx.0350_P1_P2_P2.1.1.1,7/1/23,6/28/23,175,47,3,9.6,58.4,12.4,61.1,7/16/23,42.9,8/3/23,N,N,N,,,1
Zx.0350_P1_P2_P2.2.1.1,6/25/23,6/25/23,190,60,3,,,,,,44.5,7/31/23,N,N,N,1,1,
Zx.0350_P1_P2_P2.2.1.1,6/26/23,6/26/23,200,70,2,7,60.4,14.5,50.1,7/20/23,40.6,7/31/23,N,N,N,,,1
Zx.0350_P1_P2_P2.2.1.1,6/23/23,6/22/23,184,60,2,9.5,64,14.4,54.1,7/18/23,,,N,Y,Y,,,0
Zx.0350_P1_P3_P1.2.1.1,7/2/23,7/1/23,177,60,2,,,,,,,,N,N,N,1,1,
Zx.0350_P1_P3_P1.2.1.1,7/1/23,6/30/23,165,60,3,7.4,60,12.5,60.8,7/20/23,,,N,N,N,,,1
Zx.0350_P1_P3_P1.2.1.1,6/30/23,6/28/23,205,75,4,8.5,67.1,13.9,64.3,7/18/23,,,N,N,N,,,1
Zx.0350_P1_P3_P2.1.1.1,6/27/23,6/27/23,184,76,3,,,,,,,,N,N,Y,0,1,
Zx.0350_P1_P3_P2.1.1.1,7/2/23,6/30/23,201,77,2,7.2,59.1,15.1,50.7,7/20/23,46.8,8/5/23,N,N,N,,,1
Zx.0350_P1_P3_P2.1.1.1,6/28/23,6/28/23,208,75,3,7,66.6,14,65.2,7/16/23,53.6,8/1/23,N,N,N,0,1,1
Zx.0350_P1_P3_P2.2.1.1,6/29/23,6/29/23,212,83,5,,,,,,,,N,N,Y,0,1,
Zx.0350_P1_P3_P2.2.1.1,7/2/23,6/30/23,187,77,3,7.3,65.3,15.7,51.2,7/20/23,34.3,8/5/23,N,N,N,,,1
Zx.0350_P1_P3_P2.2.1.1,7/2/23,7/2/23,206,78,3,7.5,62.9,16,52.7,7/16/23,41.4,8/5/23,N,N,N,,,1
Zx.0350_P1_P4_P1.1.1.1,7/1/23,6/30/23,213,93,3,,,,,,42.9,8/3/23,N,N,Y,0,1,
Zx.0350_P1_P4_P1.1.1.1,7/1/23,6/29/23,155,59,2,5.6,42.2,14.5,,,,,N,N,N,,,1
Zx.0350_P1_P4_P1.1.1.1,6/30/23,6/28/23,201,86,6,7.8,67.7,14.9,61.1,7/17/23,38.4,8/5/23,N,N,N,,,1
Zx.0350_P1_P4_P2.2.1.1,6/27/23,6/27/23,184,65,3,,,,,,,,N,N,N,1,1,
Zx.0350_P1_P4_P2.2.1.1,6/30/23,6/30/23,182,66,3,8,57.3,13.5,66.7,7/18/23,45.8,8/3/23,N,N,N,,,2
Zx.0350_P1_P4_P2.2.1.1,6/29/23,6/28/23,172,53,3,8.5,65.1,14,66.8,7/16/23,39.8,8/2/23,N,N,Y,,,1
Zx.0440_P1_P1_P1.1.1.1,7/4/23,7/4/23,165,62,2,,,,,,26.5,8/7/23,N,N,N,0,1,
Zx.0440_P1_P1_P1.1.1.1,6/30/23,6/30/23,175,67,2,7.4,63,13.8,51.7,7/20/23,34.1,8/3/23,N,N,N,,,2
Zx.0440_P1_P1_P1.1.1.1,6/30/23,7/1/23,182,80,3,8.4,66.4,15,59.4,7/18/23,,,N,N,N,,,2
Zx.0440_P1_P1_P1.3.1.1,6/25/23,6/25/23,201,68,4,,,,,,57.9,7/31/23,N,N,N,0,1,
Zx.0440_P1_P1_P1.3.1.1,6/25/23,6/26/23,167,54,3,7.6,62.1,13.1,,,,,N,N,N,,,1
Zx.0440_P1_P1_P1.3.1.1,7/1/23,6/30/23,183,53,3,8.6,65.5,13.5,57.3,7/17/23,33.6,8/5/23,N,N,N,,,1
Zx.0440_P1_P2_P1.1.1.1,7/3/23,7/2/23,193,67,2,,,,,,34.5,8/5/23,N,N,N,0,1,
Zx.0440_P1_P2_P1.1.1.1,7/4/23,6/30/23,163,40,2,7.5,54.7,13.6,53.1,7/19/23,29.8,8/7/23,N,N,N,,,0
Zx.0440_P1_P2_P1.1.1.1,7/2/23,6/30/23,194,57,2,8,59.8,15.3,60.6,7/16/23,53.3,8/5/23,N,N,N,,,1
Zx.0440_P1_P3_P1.2.1.1,7/1/23,7/2/23,167,56,2,,,,,,,,N,N,N,0,1,
Zx.0440_P1_P3_P1.2.1.1,6/27/23,6/25/23,160,50,2,6.4,56.5,11.5,,,,,N,N,N,,,1
Zx.0440_P1_P3_P1.2.1.1,7/5/23,7/7/23,165,60,2,10,67.9,13.6,61.7,7/17/23,,,N,N,N,,,2
Zx.0440_P1_P3_P1.3.1.1,7/1/23,6/29/23,166,42,3,,,,,,,,N,N,Y,1,1,
Zx.0440_P1_P3_P1.3.1.1,6/27/23,6/26/23,155,52,3,7.6,52,13.5,60.3,7/19/23,40.4,8/1/23,N,N,N,,,2
Zx.0440_P1_P3_P1.3.1.1,6/29/23,6/28/23,165,55,3,9.7,60,13.3,65.9,7/18/23,,,N,N,N,,,1
Zx.0440_P1_P4_P1.1.1.1,6/28/23,6/28/23,186,78,4,,,,,,,,N,N,N,1,1,
Zx.0440_P1_P4_P1.1.1.1,6/25/23,6/25/23,165,64,4,7.1,55.9,14.1,,,,,N,N,Y,,,1
Zx.0440_P1_P4_P1.1.1.1,6/30/23,6/30/23,195,76,3,7.1,53.1,15.6,57.3,7/16/23,24.1,8/3/23,N,N,N,,,1
Zx.0440_P1_P5_P1.1.1.1,6/30/23,7/1/23,175,68,3,,,,,,48.2,8/3/23,N,N,N,1,1,
Zx.0440_P1_P5_P1.1.1.1,6/27/23,6/28/23,172,60,3,7.1,55.5,13.4,61.6,7/19/23,45.6,8/1/23,N,N,N,,,1
Zx.0440_P1_P5_P1.1.1.1,6/27/23,6/27/23,140,52,3,8,53.8,10,57.1,7/17/23,,,N,N,N,0,1,0
Zx.0440_P1_P5_P1.2.1.1,6/28/23,6/28/23,224,70,3,,,,,,,,N,N,N,0,1,
Zx.0440_P1_P5_P1.2.1.1,6/28/23,6/28/23,172,50,4,6.1,55.1,13,49.7,7/20/23,36.3,8/2/23,N,N,N,,,1
Zx.0440_P1_P5_P1.2.1.1,7/1/23,7/1/23,181,52,2,7.6,63,14.4,58.3,7/17/23,39.8,8/3/23,N,N,N,,,1
Zx.0440_P1_P5_P1.3.1.1,6/27/23,6/27/23,,,,,,,,,,,N,N,Y,,,
Zx.0440_P1_P5_P1.3.1.1,6/29/23,6/29/23,187,75,4,7.5,62,12.9,61.7,7/20/23,25.3,8/2/23,N,N,N,,,1
Zx.0440_P1_P5_P1.3.1.1,6/26/23,6/26/23,165,53,4,8.6,58.3,11.4,59.8,7/16/23,59.1,7/31/23,N,N,N,,,0
Zx.0440_P2_P2_P1.1.1.1,6/27/23,6/26/23,180,60,2,,,,,,11,8/1/23,N,N,N,1,1,
Zx.0440_P2_P2_P1.1.1.1,6/26/23,6/26/23,168,70,3,6.5,53.6,11.4,,,,,N,N,Y,,,1
Zx.0440_P2_P2_P1.1.1.1,6/26/23,6/26/23,194,65,3,7.6,62.8,12.2,59.5,7/16/23,47.9,7/31/23,N,N,N,,,1
Zx.0440_P2_P2_P1.2.1.1,7/1/23,7/2/23,203,95,3,,,,,,18.4,8/3/23,N,N,Y,1,1,
